emp_no,first_name,last_name,birth_date,from_date,to_date,title
253335,Yongdong,Suomi,1964-01-04,1995-03-18,9999-01-01,Senior Engineer
253384,Khosrow,Boissier,1964-12-01,1987-05-16,9999-01-01,Staff
253387,Subhash,Eterovic,1964-03-05,1988-01-03,9999-01-01,Senior Engineer
253389,Gal,Ghandeharizadeh,1962-05-24,1989-10-02,9999-01-01,Staff
253393,Pranas,Ghazalie,1962-08-06,1994-05-20,9999-01-01,Engineer
253403,Kenroku,Dalphin,1964-10-14,1991-03-18,9999-01-01,Staff
253404,King,Gerteisen,1964-10-05,1988-03-19,9999-01-01,Senior Staff
253426,Zhensheng,Ruther,1963-05-28,1988-08-14,9999-01-01,Senior Staff
253429,Takahira,Gimbel,1964-02-20,1987-12-06,9999-01-01,Staff
253430,Zejun,Passafiume,1962-08-25,1986-05-26,9999-01-01,Senior Engineer
253437,Valeri,Gunderson,1963-07-08,2002-06-01,9999-01-01,Engineer
253447,Tzvetan,Zaiane,1964-03-12,1998-01-31,9999-01-01,Senior Engineer
253453,Shir,Massonet,1962-12-02,1986-06-13,9999-01-01,Senior Staff
253454,Jouko,Peron,1962-12-15,1985-12-11,9999-01-01,Senior Staff
253471,Mototsugu,Raczkowsky,1963-02-28,1985-04-13,9999-01-01,Assistant Engineer
253522,Shuky,Schieder,1962-03-11,1988-04-23,9999-01-01,Senior Engineer
253527,Patricia,Remmele,1964-07-11,1986-04-25,9999-01-01,Staff
253529,Jeong,Luff,1963-02-15,1996-04-23,9999-01-01,Engineer
253540,Munir,Grabner,1963-12-21,1993-09-01,9999-01-01,Staff
253541,Hidde,Levergood,1962-02-25,1989-03-29,9999-01-01,Engineer
253544,Hailing,Jenevein,1964-10-17,1985-05-06,9999-01-01,Staff
253565,Owen,Cangellaris,1962-11-02,1996-07-18,9999-01-01,Engineer
253567,Ranan,Cullers,1964-11-02,1990-02-19,9999-01-01,Engineer
253574,Sasan,Marciano,1962-07-17,1987-10-31,9999-01-01,Engineer
253586,Debatosh,Assaf,1963-07-09,1987-01-23,9999-01-01,Senior Engineer
253599,Vesna,Zykh,1962-05-06,1997-04-29,9999-01-01,Senior Engineer
253611,Subhankar,Emmart,1962-05-09,1987-06-06,9999-01-01,Senior Engineer
253618,Subhankar,Bennis,1963-08-17,1985-08-16,9999-01-01,Senior Engineer
253633,Kiam,Erman,1962-04-01,1994-03-23,9999-01-01,Technique Leader
253662,Gilbert,Diderrich,1963-05-06,1987-05-27,9999-01-01,Senior Staff
253707,Insup,Hainaut,1965-01-05,1998-02-11,9999-01-01,Staff
253752,Fumitaka,Murillo,1964-10-14,1986-11-14,9999-01-01,Senior Staff
253761,Zhonghua,Terekhov,1964-11-21,1998-01-24,9999-01-01,Senior Engineer
253768,Ulises,Bashian,1962-09-24,1987-07-10,9999-01-01,Engineer
253773,Martien,Ranon,1963-04-17,1985-07-19,9999-01-01,Senior Staff
253776,Niranjan,Schaft,1962-03-09,1994-07-18,9999-01-01,Senior Staff
253790,Divier,Rodite,1964-04-28,1993-03-21,9999-01-01,Senior Engineer
253800,Gilbert,Heemskerk,1962-11-17,1986-10-09,9999-01-01,Senior Engineer
253806,Qingxiang,Underwood,1964-12-13,1997-04-08,9999-01-01,Staff
253838,Stafford,Terlouw,1965-01-28,1999-02-21,9999-01-01,Assistant Engineer
253859,Debatosh,Anguita,1962-01-18,1993-08-25,9999-01-01,Senior Staff
253862,Stepehn,Ramsay,1962-04-23,1994-10-03,9999-01-01,Senior Staff
253864,Achilleas,Greenaway,1962-01-12,1988-01-08,9999-01-01,Senior Engineer
253870,Bokyung,Uhrig,1963-02-13,1988-12-31,9999-01-01,Engineer
253891,Padma,Woycyznski,1963-06-20,1999-01-30,9999-01-01,Senior Staff
253895,Shigehiro,Penz,1964-02-25,1988-04-02,9999-01-01,Staff
253924,Alain,Frolund,1964-05-05,1988-11-04,9999-01-01,Senior Engineer
253931,Gina,Mattern,1963-10-19,1986-09-17,9999-01-01,Senior Staff
253936,Leszek,Haraldson,1963-07-31,1986-03-18,9999-01-01,Senior Engineer
253941,Steen,Lorho,1962-09-03,1994-06-27,9999-01-01,Senior Staff
253966,Jungsoon,Pehl,1963-04-10,1985-04-22,9999-01-01,Assistant Engineer
253978,JoAnne,Stroustrup,1964-12-22,2001-04-28,9999-01-01,Staff
254006,Irene,Yeung,1962-11-06,1985-08-27,9999-01-01,Senior Staff
254022,Noritoshi,Trachtenberg,1962-04-14,1985-09-13,9999-01-01,Staff
254026,Utpal,Swiler,1964-01-27,1985-03-24,9999-01-01,Engineer
254059,Xiahua,Boreale,1964-07-07,1998-11-02,9999-01-01,Senior Staff
254072,Steve,Czaja,1962-04-23,1992-03-30,9999-01-01,Senior Engineer
254073,Ekawit,Kandlur,1963-08-13,1987-05-21,9999-01-01,Senior Staff
254080,Xuedong,Varley,1962-06-13,1985-03-23,9999-01-01,Staff
254098,Toshimitsu,Hoppenstand,1963-07-23,1987-08-24,9999-01-01,Senior Staff
254106,Georgi,Krohm,1963-11-15,1992-11-20,9999-01-01,Senior Staff
254116,Aiman,Egerstedt,1963-02-23,1987-03-31,9999-01-01,Senior Engineer
254119,Eran,Michaels,1963-09-03,1987-09-29,9999-01-01,Senior Staff
254121,Moti,Erde,1964-04-30,2001-11-03,9999-01-01,Staff
254126,Vitali,Walston,1963-03-21,1987-01-16,9999-01-01,Senior Staff
254132,Djelloul,Badache,1963-03-26,1999-06-10,9999-01-01,Staff
254134,Matt,Range,1964-02-29,1987-11-07,9999-01-01,Senior Engineer
254143,Shen,Garigliano,1963-11-02,1986-08-14,9999-01-01,Staff
254145,Geoffry,Fordan,1963-02-13,1999-07-14,9999-01-01,Engineer
254150,Moto,Thombley,1963-05-15,2000-05-25,9999-01-01,Engineer
254152,Sailaja,Gurbaxani,1964-11-28,1987-12-18,9999-01-01,Senior Engineer
254186,Subhankar,Syang,1962-04-03,1986-12-26,9999-01-01,Staff
254210,Radhika,Orlowska,1962-06-14,1986-07-06,9999-01-01,Engineer
254215,Berthier,Rosiles,1962-12-10,1995-12-24,9999-01-01,Senior Staff
254231,Nahid,Miculan,1964-12-14,1999-03-28,9999-01-01,Staff
254244,Yolla,Tramer,1963-05-29,1988-09-13,9999-01-01,Technique Leader
254253,Khatoun,Chartres,1962-08-21,1988-09-02,9999-01-01,Senior Staff
254259,Angel,Birsak,1963-01-15,1989-06-26,9999-01-01,Senior Staff
254260,Kristof,Dehkordi,1962-09-10,1987-10-25,9999-01-01,Senior Engineer
254268,Mototsugu,Scharstein,1964-10-14,1992-06-18,9999-01-01,Senior Engineer
254275,Flemming,Ermel,1964-12-19,1987-09-05,9999-01-01,Senior Staff
254283,Falguni,Coorg,1962-01-19,1998-07-09,9999-01-01,Staff
254302,Gian,Goodrum,1963-03-18,1993-03-01,9999-01-01,Staff
254306,Remko,Loncour,1964-11-22,1994-09-02,9999-01-01,Technique Leader
254308,Constantine,Shinomoto,1964-05-12,1993-01-11,9999-01-01,Senior Staff
254317,Toshiko,Gniady,1964-11-14,1987-01-03,9999-01-01,Engineer
254326,Mori,Thombley,1963-04-05,1995-01-28,9999-01-01,Senior Engineer
254328,Georgy,Godskesen,1962-10-30,1985-05-01,9999-01-01,Senior Staff
254334,Masaru,Landherr,1962-09-02,1991-09-21,9999-01-01,Engineer
254337,Vitaly,Ossenbruggen,1964-11-13,1997-02-09,9999-01-01,Senior Engineer
254345,Kokou,Linnainmaa,1962-05-12,1996-02-11,9999-01-01,Engineer
254348,Uriel,Capobianchi,1963-12-29,1987-12-04,9999-01-01,Staff
254353,Taizo,Emiris,1964-11-19,1993-11-11,9999-01-01,Engineer
254375,Apostol,Kamble,1963-10-04,1986-03-16,9999-01-01,Senior Engineer
254377,Mohamadou,Lanteri,1963-11-16,1988-01-04,9999-01-01,Senior Engineer
254383,Hausi,Hutton,1963-10-30,1985-04-23,9999-01-01,Senior Staff
254387,Peer,Camurati,1962-11-29,1986-06-28,9999-01-01,Senior Engineer
254395,Odysseas,Munro,1964-11-24,1994-05-22,9999-01-01,Senior Engineer
254442,Kauko,Mitchem,1963-10-19,1999-06-21,9999-01-01,Assistant Engineer
254445,Leaf,Impagliazzo,1962-07-18,1986-04-15,9999-01-01,Senior Staff
254462,Indrajit,Carrere,1963-01-12,1986-03-26,9999-01-01,Senior Staff
254466,Honesty,Mukaidono,1963-05-27,1986-08-08,9999-01-01,Senior Staff
254476,Randi,Erie,1963-10-11,1989-04-27,9999-01-01,Technique Leader
254523,Vasilis,Flasterstein,1962-04-07,1987-01-19,9999-01-01,Staff
254545,Eckart,Ghemri,1963-07-11,1985-06-04,9999-01-01,Staff
254570,Goetz,Reinhard,1964-06-05,1990-12-15,9999-01-01,Engineer
254589,Serge,Bolsens,1964-11-21,1997-05-24,9999-01-01,Engineer
254594,Jiakeng,Takanami,1964-08-06,1988-12-31,9999-01-01,Senior Staff
254601,Arlette,Khamsi,1962-12-17,1990-05-22,9999-01-01,Staff
254604,Shigehito,Takkinen,1962-11-25,1986-05-15,9999-01-01,Senior Engineer
254610,Shunichi,Garrabrants,1963-01-31,1992-08-18,9999-01-01,Staff
254616,Kristin,Baek,1964-12-20,2002-07-10,9999-01-01,Senior Staff
254617,Danel,Hmelo,1964-03-06,1987-02-13,9999-01-01,Engineer
254620,Khun,Vuskovic,1963-11-08,1985-02-24,9999-01-01,Technique Leader
254629,Pragnesh,Chinal,1964-07-24,2000-01-27,9999-01-01,Senior Engineer
254631,Gen,Lorch,1963-02-22,1985-09-15,9999-01-01,Technique Leader
254636,Bikash,Reinhard,1963-01-12,1998-10-25,9999-01-01,Assistant Engineer
254644,Maya,Flexer,1962-01-21,1992-12-01,9999-01-01,Senior Engineer
254664,Zhongwei,Crouzet,1963-02-22,1990-03-02,9999-01-01,Senior Engineer
254693,Filipp,Zlotek,1962-12-06,1986-01-12,9999-01-01,Staff
254700,Bikash,Waschkowski,1962-05-20,1994-07-26,9999-01-01,Senior Staff
254704,Rafail,Leaver,1963-11-22,1986-02-02,9999-01-01,Technique Leader
254710,Zhonghua,Valette,1963-11-25,1998-05-14,9999-01-01,Senior Engineer
254718,Bernd,Ladret,1962-05-01,1987-08-26,9999-01-01,Staff
254723,Mingzeng,Schaaf,1963-02-18,1993-12-05,9999-01-01,Senior Staff
254744,Lubomir,Zhiwei,1962-05-19,1986-11-05,9999-01-01,Staff
254754,Sanjay,Birke,1962-08-30,1985-12-04,9999-01-01,Senior Staff
254786,Hauke,Heusch,1962-01-28,1988-12-11,9999-01-01,Senior Engineer
254794,Woody,Ghalwash,1964-12-25,1986-01-11,9999-01-01,Senior Engineer
254795,Apostol,Hebert,1963-08-16,1996-03-31,9999-01-01,Staff
254810,Feipei,Rotem,1963-12-25,1988-01-11,9999-01-01,Senior Staff
254858,Dinkar,Lienhardt,1962-05-14,1989-08-01,9999-01-01,Engineer
254859,Brigham,Porotnikoff,1962-02-04,1986-09-29,9999-01-01,Technique Leader
254896,Sasan,Schaad,1964-10-07,1986-01-06,9999-01-01,Engineer
254953,Reinhard,Kornatzky,1963-02-02,1993-10-29,9999-01-01,Staff
254971,Mabhin,Comte,1962-11-09,1999-03-08,9999-01-01,Engineer
254982,Yakkov,Jonsson,1963-12-12,1995-03-11,9999-01-01,Senior Staff
254983,Kersti,Serdy,1962-08-17,1999-01-08,9999-01-01,Staff
254984,Constantine,Gluchowski,1963-12-26,1993-01-13,9999-01-01,Engineer
254988,Mahendra,Champarnaud,1964-02-22,1986-02-02,9999-01-01,Staff
254991,Bingning,Stanger,1962-08-24,1987-06-23,9999-01-01,Engineer
254998,Erzsebet,Yurov,1962-07-03,1986-07-22,9999-01-01,Senior Engineer
255000,Jamaludin,Chartres,1962-04-29,1988-06-04,9999-01-01,Senior Staff
255019,Arvin,Penn,1963-01-27,1993-08-29,9999-01-01,Engineer
255022,Divier,Barriga,1962-11-08,1985-10-22,9999-01-01,Staff
255039,Chuanti,Leaver,1964-02-23,1988-08-08,9999-01-01,Staff
255042,Torsten,Schaar,1962-12-08,1987-04-14,9999-01-01,Engineer
255054,Paraskevi,Szemeredi,1964-12-06,1988-12-05,9999-01-01,Senior Staff
255064,Fumino,Heydon,1962-10-10,1988-04-01,9999-01-01,Senior Engineer
255068,Kristina,Schonegge,1962-06-11,1998-04-07,9999-01-01,Staff
255077,Torsten,Ginesta,1963-05-27,1988-06-05,9999-01-01,Senior Staff
255107,Tomokazu,Furudate,1963-12-10,1987-04-27,9999-01-01,Senior Staff
255112,Lubomir,Restivo,1964-04-03,1986-02-14,9999-01-01,Engineer
255118,Duro,Ventosa,1964-09-15,1998-10-15,9999-01-01,Staff
255121,Kensei,Rodier,1964-09-29,1987-09-28,9999-01-01,Engineer
255131,Panayotis,Aloia,1964-05-15,1993-12-18,9999-01-01,Engineer
255137,Alagu,Rajala,1963-06-04,1987-05-17,9999-01-01,Senior Engineer
255159,Elzbieta,Hiyoshi,1962-03-25,1986-12-08,9999-01-01,Senior Engineer
255192,Eirik,Toyoshima,1962-10-18,1987-09-15,9999-01-01,Technique Leader
255194,Heejo,Diderrich,1963-12-20,1985-11-20,9999-01-01,Senior Staff
255214,Thanasis,Simkin,1963-11-30,1994-06-05,9999-01-01,Assistant Engineer
255224,Feiyu,Melter,1963-04-10,1986-06-16,9999-01-01,Senior Engineer
255229,Rasikan,Benaini,1963-07-10,1988-12-14,9999-01-01,Staff
255263,Chuanyi,Beutelspacher,1962-07-10,1988-01-16,9999-01-01,Senior Engineer
255275,Frederique,Stille,1962-09-08,1986-02-03,9999-01-01,Senior Staff
255345,Emran,Brookman,1964-07-01,1989-01-13,9999-01-01,Senior Staff
255362,Babette,Shackell,1964-12-12,1987-11-21,9999-01-01,Senior Engineer
255367,Reuven,Neimat,1963-05-15,1997-07-15,9999-01-01,Senior Staff
255408,Ziyad,Schmiedel,1963-08-17,1988-12-13,9999-01-01,Senior Engineer
255419,Khaled,Limongiello,1964-10-24,1998-08-15,9999-01-01,Staff
255426,Cristinel,Kulisch,1963-03-10,1998-11-05,9999-01-01,Senior Staff
255459,Mokhtar,Szmurlo,1962-02-10,1985-03-26,9999-01-01,Senior Engineer
255465,Mohammad,Bahi,1964-02-15,1987-10-18,9999-01-01,Senior Engineer
255466,Huan,Roccetti,1965-01-18,1985-07-03,9999-01-01,Senior Engineer
255493,Karsten,Siepmann,1962-01-31,1986-09-03,9999-01-01,Engineer
255502,Zhigen,Fontet,1963-12-31,1996-08-25,9999-01-01,Technique Leader
255507,Shuji,Terlouw,1964-08-09,1992-10-30,9999-01-01,Staff
255541,Emran,Menhardt,1962-09-03,1992-01-30,9999-01-01,Senior Staff
255552,Sreekrishna,Rodite,1962-02-14,1987-05-03,9999-01-01,Senior Engineer
255557,Saddek,Leivant,1963-02-20,1993-01-27,9999-01-01,Senior Staff
255566,Randy,Munch,1964-07-16,1996-08-09,9999-01-01,Engineer
255575,Chenye,Kampfer,1964-05-04,1989-12-07,9999-01-01,Senior Engineer
255593,Leah,Hanabata,1962-07-25,1987-03-05,9999-01-01,Engineer
255595,Lalit,Blokdijk,1964-09-19,1988-06-11,9999-01-01,Engineer
255604,Mitsuyuki,Bardell,1963-09-09,1997-03-31,9999-01-01,Senior Engineer
255616,Uzi,Rothe,1962-09-20,1988-05-25,9999-01-01,Engineer
255619,Rutger,Vesel,1963-01-22,1990-11-14,9999-01-01,Senior Staff
255632,Yongqiao,Leaver,1962-08-03,1986-02-12,9999-01-01,Technique Leader
255633,Shushma,Hinsberger,1962-03-13,1999-12-20,9999-01-01,Engineer
255645,Kwangho,Waymire,1964-03-03,1992-09-16,9999-01-01,Engineer
255656,Shounak,Rosti,1964-01-16,1985-06-07,9999-01-01,Engineer
255657,Oldrich,Cyre,1965-01-20,1985-02-10,9999-01-01,Engineer
255663,Shmuel,Boguraev,1962-03-30,1997-03-27,9999-01-01,Staff
255688,Beshir,Basagni,1964-04-20,1985-10-04,9999-01-01,Senior Engineer
255691,Chiranjit,Czap,1964-02-07,1996-05-03,9999-01-01,Senior Engineer
255719,Seongbin,Versino,1962-11-21,1996-07-04,9999-01-01,Staff
255744,Mayuri,Muntz,1963-02-04,1987-09-20,9999-01-01,Staff
255747,Mohammed,Swiss,1963-07-01,1990-06-21,9999-01-01,Senior Staff
255786,Giordano,Birta,1962-09-14,1995-06-27,9999-01-01,Senior Staff
255809,Zengping,Nourani,1963-01-11,1987-06-04,9999-01-01,Senior Staff
255810,Irena,Luders,1962-10-20,1990-05-25,9999-01-01,Senior Staff
255816,Ishfaq,Zlotek,1964-11-28,1987-02-07,9999-01-01,Senior Engineer
255817,Henk,VanScheik,1962-10-10,1986-04-25,9999-01-01,Engineer
255824,Bernt,Ramamoorthy,1963-12-15,1998-11-23,9999-01-01,Staff
255833,Mart,Shackell,1962-04-13,1987-01-31,9999-01-01,Senior Engineer
255860,Zhensheng,Rothe,1964-11-13,1994-04-29,9999-01-01,Engineer
255866,Gilbert,Redmiles,1962-05-21,1986-08-29,9999-01-01,Assistant Engineer
255868,Gro,Haraldson,1963-07-16,1987-03-24,9999-01-01,Engineer
255884,Bernardo,Merro,1962-05-28,1997-10-16,9999-01-01,Staff
255906,Hideyuki,Mandell,1964-04-04,1998-08-07,9999-01-01,Staff
255909,Sergi,Driscoll,1962-01-26,1988-11-06,9999-01-01,Technique Leader
255918,Toshimitsu,Lamparter,1963-02-12,1988-11-26,9999-01-01,Senior Engineer
255919,Rosalyn,Lunn,1963-01-11,1985-12-24,9999-01-01,Engineer
255931,Yinghua,Vural,1964-02-13,1997-07-04,9999-01-01,Senior Staff
255935,Takushi,Polajnar,1964-09-21,1994-01-21,9999-01-01,Senior Staff
255940,Kamakshi,Matzov,1963-02-08,1985-05-27,9999-01-01,Staff
255947,Nishit,Brendel,1962-09-14,1992-06-29,9999-01-01,Engineer
255948,Jingling,Barreiro,1962-01-30,1985-11-22,9999-01-01,Senior Staff
255954,Kwan,Reutenauer,1963-09-17,2000-01-22,9999-01-01,Staff
255987,Abdelaziz,Remmele,1962-07-03,1996-01-07,9999-01-01,Engineer
255995,Maren,Shrader,1964-11-25,1991-05-15,9999-01-01,Senior Staff
256007,Sanjit,Plump,1963-04-10,1995-06-09,9999-01-01,Staff
256008,Tran,Eterovic,1963-10-17,1985-08-05,9999-01-01,Senior Staff
256015,Anneli,Zeleznik,1964-05-17,1987-07-01,9999-01-01,Engineer
256025,Paris,Jansen,1964-12-03,1996-09-14,9999-01-01,Engineer
256033,Lucien,Vandervoorde,1964-05-18,1999-12-08,9999-01-01,Staff
256036,Mark,Spelt,1963-03-26,1988-09-24,9999-01-01,Technique Leader
256039,Adam,Foote,1963-05-29,1985-09-25,9999-01-01,Assistant Engineer
256047,Moriyoshi,Srimani,1963-04-08,1985-03-05,9999-01-01,Senior Staff
256063,Bilhanan,Smeets,1963-05-05,1986-06-10,9999-01-01,Senior Staff
256089,Ung,Rissland,1964-04-28,1998-09-29,9999-01-01,Engineer
256131,Hiroyasu,Beznosov,1962-11-01,1985-04-19,9999-01-01,Technique Leader
256132,Otilia,Cannane,1964-11-05,1985-02-19,9999-01-01,Engineer
256151,Monique,Cronan,1963-10-28,1986-03-29,9999-01-01,Staff
256171,Gurbir,Legleitner,1964-06-23,1998-01-28,9999-01-01,Staff
256192,Arra,Harnett,1962-06-25,1989-07-07,9999-01-01,Senior Engineer
256205,Poornachandra,Eiter,1963-05-14,1985-10-15,9999-01-01,Senior Staff
256212,Changho,Kugler,1962-04-17,1993-08-15,9999-01-01,Senior Staff
256215,Arlette,Georgatos,1962-04-23,1985-04-19,9999-01-01,Senior Staff
256225,Ramya,Msuda,1964-09-10,1987-10-05,9999-01-01,Engineer
256227,Moni,Papadias,1963-11-13,1985-08-03,9999-01-01,Staff
256236,Spyrose,Piazza,1962-07-15,1987-05-04,9999-01-01,Engineer
256265,Susumu,Pews,1962-02-15,1996-09-06,9999-01-01,Engineer
256266,Ingmar,Cappelletti,1962-04-21,1988-07-25,9999-01-01,Staff
256269,Khaled,Collette,1964-06-17,1990-04-14,9999-01-01,Senior Engineer
256272,Patricia,Akaboshi,1962-02-24,1998-11-01,9999-01-01,Engineer
256286,Arno,Jullig,1964-06-21,1994-08-25,9999-01-01,Engineer
256307,Bedir,Reeken,1962-11-20,1999-08-27,9999-01-01,Engineer
256318,Odysseas,Comellas,1962-09-08,1988-08-18,9999-01-01,Senior Staff
256369,Constantine,Ruther,1962-07-27,1987-01-10,9999-01-01,Senior Engineer
256385,Goetz,Candan,1962-08-19,1987-08-21,9999-01-01,Senior Staff
256390,Sastry,McDermid,1962-09-25,1986-01-29,9999-01-01,Staff
256439,Guttorm,Kermarrec,1962-01-03,1995-05-04,9999-01-01,Engineer
256450,Owen,Quittner,1964-06-07,1990-11-17,9999-01-01,Senior Staff
256454,Gladys,Beeson,1963-11-29,1989-11-25,9999-01-01,Senior Engineer
256464,Shem,Blokdijk,1962-12-21,1997-02-17,9999-01-01,Engineer
256492,Kazuhiko,Perri,1963-01-22,1994-04-26,9999-01-01,Staff
256493,Shen,Eterovic,1962-05-18,1985-08-04,9999-01-01,Engineer
256512,Elvia,Birta,1963-10-23,1992-11-03,9999-01-01,Senior Staff
256513,Marke,Matzov,1964-11-06,1987-06-01,9999-01-01,Senior Engineer
256519,Sreenivas,Shobatake,1963-10-25,1991-07-22,9999-01-01,Senior Staff
256520,Lidong,Perin,1963-05-22,1996-10-03,9999-01-01,Senior Staff
256538,Yoshinari,Lortz,1963-07-28,1993-09-12,9999-01-01,Engineer
256543,Miquel,Marchegay,1963-05-31,1987-09-03,9999-01-01,Senior Engineer
256550,Flemming,Chiodo,1962-07-21,1991-02-28,9999-01-01,Staff
256553,Adly,Delgrossi,1964-10-30,1987-01-17,9999-01-01,Senior Engineer
256554,Fumitaka,Hiltgen,1962-01-10,1985-02-04,9999-01-01,Engineer
256561,Aris,Cappelletti,1962-12-22,1997-01-25,9999-01-01,Engineer
256567,Vasilis,Rosis,1963-06-23,1996-01-13,9999-01-01,Senior Staff
256569,Ulises,Hemaspaandra,1964-07-03,1988-08-05,9999-01-01,Senior Engineer
256587,Keiichiro,Kolinko,1962-12-28,1993-06-16,9999-01-01,Senior Staff
256588,Radhakrishnan,Katzenelson,1962-01-15,1994-12-31,9999-01-01,Senior Staff
256603,Deborah,Cronau,1964-10-07,1987-10-02,9999-01-01,Senior Staff
256607,Tomoyuki,Hennings,1962-06-20,1989-05-10,9999-01-01,Senior Engineer
256651,Oksana,Alameldin,1962-07-18,1987-06-19,9999-01-01,Senior Engineer
256666,Manton,Strooper,1962-07-26,1993-08-06,9999-01-01,Senior Staff
256668,Nadjib,Attimonelli,1963-07-22,1987-08-23,9999-01-01,Engineer
256669,Collette,Whittlesey,1962-06-03,1991-04-03,9999-01-01,Senior Staff
256683,Barna,Herber,1962-02-05,1994-02-06,9999-01-01,Assistant Engineer
256690,Adas,Marrakchi,1964-03-09,1985-06-19,9999-01-01,Engineer
256700,Huai,Emden,1963-09-24,1993-10-04,9999-01-01,Senior Engineer
256706,Kristine,Bahl,1964-07-31,1999-11-01,9999-01-01,Senior Engineer
256716,Khaled,Yoshimura,1964-11-02,2001-03-16,9999-01-01,Engineer
256744,Kerryn,Roisin,1963-01-03,1989-10-31,9999-01-01,Staff
256745,Badri,Sifakis,1964-04-25,1985-12-22,9999-01-01,Senior Engineer
256748,Nimmagadda,Cunliffe,1964-04-03,1998-01-28,9999-01-01,Engineer
256794,Leaf,Stanger,1964-07-19,1986-08-14,9999-01-01,Senior Engineer
256813,Manibrata,Nannarelli,1964-06-26,1994-10-02,9999-01-01,Engineer
256818,Piyush,Vickson,1962-03-30,1993-10-15,9999-01-01,Senior Engineer
256819,Aamer,Redmiles,1962-01-31,1986-04-09,9999-01-01,Senior Staff
256829,Basim,Crelier,1962-05-18,1985-10-27,9999-01-01,Senior Staff
256850,Abdelkader,Atchley,1963-11-19,1987-01-14,9999-01-01,Senior Staff
256856,Hongzue,Barbanera,1965-01-03,1987-06-17,9999-01-01,Senior Staff
256868,Hironoby,Honiden,1963-01-06,2001-11-19,9999-01-01,Technique Leader
256869,Kristin,Solares,1964-06-05,1993-05-01,9999-01-01,Engineer
256881,Ioana,Jakobus,1965-01-03,1990-08-10,9999-01-01,Engineer
256884,Ingmar,Marquardt,1964-12-06,2000-11-29,9999-01-01,Senior Engineer
256885,Hyuncheol,Brendel,1964-05-11,1986-10-10,9999-01-01,Engineer
256886,Magdalena,Schaft,1964-12-01,1997-03-12,9999-01-01,Senior Staff
256896,Alassane,Beidas,1962-08-31,1998-06-02,9999-01-01,Engineer
256899,Rosita,Verspoor,1964-02-11,1988-12-12,9999-01-01,Staff
256904,Tru,Angot,1962-01-25,1986-10-18,9999-01-01,Staff
256913,Khalid,Hutton,1962-03-13,1987-04-14,9999-01-01,Senior Staff
256957,Tze,Reeken,1962-06-03,1998-07-30,9999-01-01,Staff
256973,Stein,Melski,1963-02-28,1987-05-03,9999-01-01,Senior Engineer
256982,Lijie,Baez,1964-01-10,1988-06-18,9999-01-01,Staff
257024,Kwee,Parhami,1964-03-19,1995-02-25,9999-01-01,Senior Staff
257028,Constantine,Facello,1962-02-17,1993-10-15,9999-01-01,Engineer
257033,Mostafa,Harllee,1962-09-30,2002-04-23,9999-01-01,Senior Engineer
257035,Nikolaos,Laventhal,1964-07-07,1985-03-04,9999-01-01,Staff
257046,Wuxu,Schmittgen,1962-10-04,1998-06-22,9999-01-01,Staff
257064,Shigeaki,Weedman,1963-05-23,1994-06-01,9999-01-01,Senior Staff
257076,Heekeun,Sigstam,1963-05-20,1987-06-16,9999-01-01,Engineer
257094,Avishai,DuCasse,1964-05-26,1998-05-30,9999-01-01,Staff
257095,Bojan,Pintelas,1962-02-09,1988-02-02,9999-01-01,Senior Staff
257105,Licheng,Kolvik,1964-02-09,1991-11-10,9999-01-01,Engineer
257107,Sanjoy,Woycyznski,1962-11-22,1998-10-21,9999-01-01,Senior Engineer
257108,Khoa,Streng,1964-07-06,1999-10-14,9999-01-01,Staff
257143,Hsiangchu,Kropp,1964-11-16,1991-06-27,9999-01-01,Senior Staff
257150,Gaetan,Pappas,1964-06-13,1985-06-17,9999-01-01,Senior Engineer
257165,Adit,Stasinski,1962-09-10,1992-06-11,9999-01-01,Staff
257171,Ortrud,Rande,1964-09-26,1986-02-03,9999-01-01,Senior Staff
257174,Avishai,Borovoy,1962-04-12,1998-08-30,9999-01-01,Staff
257175,Hidekazu,Qiwen,1962-03-12,1998-06-24,9999-01-01,Engineer
257188,Chikara,Luit,1963-02-07,1985-03-25,9999-01-01,Engineer
257198,Szabolcs,Falco,1964-11-13,1998-03-09,9999-01-01,Staff
257199,Weijing,Barvinok,1964-09-08,1996-02-29,9999-01-01,Engineer
257208,Lucien,Kermarrec,1964-12-02,1988-05-16,9999-01-01,Senior Staff
257215,Shir,Schauser,1964-10-04,1987-06-04,9999-01-01,Technique Leader
257224,Vivian,Schapiro,1964-07-02,1997-07-05,9999-01-01,Engineer
257227,Turgut,Rotem,1963-12-15,1985-06-05,9999-01-01,Senior Staff
257233,Kazuhiko,Thombley,1964-04-25,2000-08-01,9999-01-01,Engineer
